100.00000	126.51646	144.76744	173.36070	218.02257	238.92265	232.64198	213.24554	219.94386	209.43819	315.30096	261.35818	206.35378	168.08302	183.80536	158.55931	109.57491	78.00396	109.47458	95.53785	138.86234
101.00000	125.76756	143.19118	171.58199	216.93774	236.76357	230.06581	212.46243	217.77620	207.34013	311.89090	259.23529	205.20653	166.39494	181.05084	158.04546	108.79555	77.35870	107.70552	94.76630	137.86264
102.00000	124.95860	141.72734	170.15698	215.99013	234.63452	228.24460	212.11011	215.63295	205.19194	308.95023	257.13626	204.39319	165.35376	178.64703	158.21313	108.50798	76.78274	105.66830	94.22179	137.51006
103.00000	124.10451	140.60002	169.16501	215.11740	232.65582	227.23222	211.86960	213.73647	203.01971	306.53674	255.09636	203.61058	165.00371	176.93239	158.88736	108.64204	76.34570	103.60700	93.92193	137.64888
104.00000	123.20293	139.91396	168.58305	214.26974	230.85683	226.83238	211.38362	212.26552	200.86461	304.52298	253.11002	202.57033	165.17096	176.03908	159.67471	108.96877	76.08554	101.84136	93.80091	137.95999
105.00000	122.23492	139.60344	168.28539	213.41653	229.17323	226.72939	210.39940	211.26576	198.75494	302.67108	251.14696	201.12988	165.56290	175.85695	160.14967	109.22446	75.98350	100.60893	93.74203	138.11797
106.00000	121.17245	139.52408	168.11305	212.53741	227.51167	226.63351	208.74445	210.70773	196.70271	300.74197	249.17967	199.25424	165.89772	176.19460	159.94304	109.18218	75.98592	100.06586	93.62444	137.85841
107.00000	119.99694	139.37871	167.79646	211.60982	225.74574	226.20642	206.37779	210.39304	194.69640	298.45898	247.18932	197.08257	165.84709	176.64798	158.77066	108.64427	75.95480	100.20017	93.30123	136.97520
108.00000	118.73861	138.90173	167.11307	210.61566	223.82857	225.28210	203.48874	210.01712	192.70705	295.72330	245.18707	194.88899	165.26878	176.81354	156.73128	107.61542	75.73081	100.74350	92.70745	135.50708
109.00000	117.45657	137.96857	165.95024	209.53336	221.80090	223.83458	200.30099	209.32130	190.72064	292.58786	243.19594	192.90602	164.16885	176.45078	154.10417	106.20444	75.19555	101.39622	91.84689	133.59612
110.00000	116.23228	136.55794	164.26500	208.32913	219.76352	221.89687	197.04105	208.07056	188.74771	289.19742	241.23730	191.32207	162.61964	175.42142	151.26152	104.56890	74.26125	101.86134	90.75896	131.42270
111.00000	115.17315	134.87303	162.19766	206.96362	217.89619	219.64616	193.98567	206.12381	186.84447	285.86813	239.31308	190.20653	160.83710	173.81119	148.75928	102.97793	72.96129	101.85573	89.56660	129.27028
112.00000	114.32153	133.25134	160.03777	205.42963	216.30922	217.32516	191.29198	203.59346	185.08160	282.87759	237.39073	189.40633	159.05170	171.93564	146.94026	101.64001	71.50061	101.34083	88.40681	127.34744
113.00000	113.68455	131.95581	158.02254	203.72092	215.04134	215.10648	189.05852	200.60378	183.52679	280.39294	235.43404	188.75497	157.38782	170.05618	145.94907	100.67352	70.09410	100.36051	87.36454	125.76703
