102.00000	162.27322	235.87090	255.96419	220.15921	162.49255	144.37363	170.72975	155.81676	244.19478	31.66282	286.77942	356.17694	141.61653	133.46477	323.26440	290.70282	235.96834	245.29695	298.02252
103.00000	163.13525	234.54994	255.91106	219.23033	161.85619	143.15434	170.37088	156.27275	241.69081	32.17176	287.15540	355.41861	142.17032	133.45625	322.14914	291.90323	233.77357	244.05124	295.75626
104.00000	163.25067	233.26923	255.51108	218.42621	161.50327	142.26212	169.94290	157.10335	239.39001	32.61585	287.48532	355.38028	142.52179	133.21869	321.07861	292.81393	231.61841	242.69873	293.62476
105.00000	162.63741	232.11635	254.71355	217.60710	161.31230	141.70514	169.38728	157.94183	237.33858	32.86868	287.42041	355.82376	142.46140	132.69438	319.91901	292.95398	229.43765	241.29930	291.68750
106.00000	161.26456	231.13179	253.32791	216.69865	161.16057	141.50511	168.63713	158.44371	235.59546	32.77604	286.57901	356.53030	141.79126	131.80518	318.56961	291.89102	227.16847	239.92453	290.02881
107.00000	159.40584	230.23431	251.18724	215.69424	160.84326	141.52469	167.67654	158.26057	234.10083	32.24349	284.73444	357.01035	140.51122	130.58144	316.99384	289.60217	224.78311	238.67746	288.65323
108.00000	157.45543	229.25089	248.25684	214.66298	160.23004	141.54938	166.55388	157.31313	232.69092	31.32536	282.03555	356.81635	138.83730	129.14336	315.24615	286.54547	222.33736	237.59850	287.44400
109.00000	155.67517	228.04747	244.65352	213.65907	159.31606	141.42906	165.32799	155.75424	231.21109	30.16635	278.83145	355.77951	137.00990	127.61257	313.39734	283.23380	219.91473	236.64259	286.23587
110.00000	154.28603	226.45546	240.41724	212.70558	158.07719	141.01318	164.02000	153.69127	229.49149	28.90431	275.44098	353.66080	135.22607	126.08913	311.47672	280.09134	217.61731	235.73236	284.81100
111.00000	153.35431	224.39015	235.87627	211.73518	156.59882	140.22925	162.64104	151.46927	227.39278	27.79276	272.36923	350.58084	133.68837	124.70392	309.48367	277.48975	215.54585	234.67639	282.87250
112.00000	152.68677	221.96323	231.45123	210.60374	154.99362	139.16495	161.17456	149.38586	224.96254	26.98740	269.83829	346.99637	132.40895	123.52188	307.35703	275.34366	213.69991	233.32089	280.30228
113.00000	152.08395	219.31393	227.40799	209.19330	153.30177	137.91873	159.60420	147.54832	222.31412	26.51785	267.80984	343.24713	131.31392	122.56236	305.02563	273.40900	212.04541	231.60786	277.11713
114.00000	151.32126	216.59048	224.09018	207.31918	151.50720	136.57111	157.90720	146.03700	219.58842	26.41717	266.19821	339.63968	130.31552	121.88013	302.35931	271.37476	210.57721	229.45172	273.29965
115.00000	150.16762	214.05739	221.71979	204.89966	149.56818	135.24803	156.14569	144.76671	217.06451	26.53893	264.63391	336.44897	129.25121	121.45980	299.30032	268.85773	209.26062	226.94035	269.14084
116.00000	148.65791	211.86107	220.11635	202.12227	147.49858	134.00710	154.45418	143.56221	214.89619	26.65924	262.83972	333.63507	128.06407	121.19125	296.00314	265.88330	208.06702	224.30994	265.06866
117.00000	146.88766	210.06345	219.13939	199.15585	145.34064	132.85893	152.93602	142.34648	213.13278	26.65817	260.76157	331.11740	126.78011	120.99672	292.62323	262.62402	207.00591	221.70721	261.35175
118.00000	144.99969	208.77116	218.69023	196.23048	143.18745	131.81570	151.74269	141.07651	211.83949	26.40389	258.43689	328.82947	125.48377	120.77700	289.40213	259.39093	206.12108	219.30336	258.36777
119.00000	143.29509	207.92880	218.45966	193.70808	141.26636	130.85411	150.92953	139.81198	210.86932	25.86737	256.22333	326.66568	124.39823	120.38449	286.69925	256.75168	205.40799	217.22737	256.37820
120.00000	141.91127	207.29695	218.15720	191.68947	139.70511	129.93523	150.30548	138.65465	209.95163	25.19660	254.42097	324.60413	123.64780	119.78655	284.56894	254.86319	204.76292	215.39796	255.14088
121.00000	140.89621	206.75388	217.64049	190.21936	138.58859	129.05061	149.72496	137.66989	208.95528	24.48729	253.16983	322.70145	123.30755	118.97786	283.02106	253.75470	204.11082	213.76221	254.53023
122.00000	140.30817	206.14825	216.68927	189.38788	138.07379	128.20581	148.94810	136.95343	207.73137	23.88096	252.62683	321.11111	123.50692	117.95972	282.07477	253.44739	203.32936	212.26678	254.42915
123.00000	139.98170	205.36145	215.20036	189.01038	138.08510	127.41372	147.75325	136.47339	206.30226	23.51173	252.50267	319.94278	124.13833	116.87375	281.43304	253.52235	202.32784	210.82474	254.50998
124.00000	139.70869	204.44644	213.30310	188.81003	138.37538	126.67947	146.22229	136.09962	204.86603	23.36557	252.35359	319.10138	124.94026	115.86020	280.79599	253.58519	201.17474	209.41965	254.56273
125.00000	139.39691	203.47456	211.07751	188.65454	138.81528	126.01388	144.46953	135.76273	203.58763	23.42796	251.92764	318.51019	125.75241	114.99600	280.03503	253.47708	199.94807	208.08087	254.51608
126.00000	138.96033	202.60597	208.65558	188.38251	139.23479	125.44777	142.76608	135.38568	202.78700	23.68848	250.87956	318.02591	126.30695	114.39027	279.03049	253.05171	198.82275	206.90630	254.29977
127.00000	138.46565	202.02441	206.36757	187.92043	139.46992	124.97408	141.54094	134.95999	202.61897	24.03529	249.28601	317.37360	126.39011	113.98779	277.90671	252.42982	198.01691	205.97429	253.94292
128.00000	138.04680	201.73975	204.41547	187.32635	139.50272	124.56194	140.93513	134.54643	202.94318	24.38533	247.49799	316.44327	126.01203	113.65108	276.85806	251.77402	197.56618	205.27318	253.48840
129.00000	137.81575	201.72699	202.93552	186.65546	139.33255	124.19239	141.01300	134.20108	203.63257	24.69495	245.78049	315.19342	125.18274	113.28168	276.01978	251.15408	197.47090	204.79942	252.93977
130.00000	138.00108	201.89217	202.20395	186.01375	138.94937	123.83967	141.87029	134.02982	204.43001	24.89647	244.60004	313.59949	123.89222	112.71344	275.60928	250.58423	197.70592	204.57849	252.25275
131.00000	138.61598	201.93633	202.10489	185.50801	138.46581	123.47788	143.08249	134.02574	204.91507	24.98278	244.10950	311.93701	122.41217	111.91595	275.53751	249.90945	197.98589	204.52638	251.42343
132.00000	139.53241	201.69269	202.42781	185.14536	137.96614	123.11747	144.30847	134.10938	204.93469	24.98717	244.13177	310.44260	120.94325	110.98979	275.59314	249.00677	198.12032	204.59468	250.48242
133.00000	140.63821	201.06212	203.04327	184.90945	137.50510	122.78416	145.34015	134.20917	204.42194	24.94167	244.49466	309.29605	119.61387	110.04405	275.60211	247.79904	197.98985	204.77492	249.46011
134.00000	141.69322	199.89401	203.79526	184.73140	137.18510	122.57183	145.86127	134.17911	203.30460	24.92715	244.86609	308.87463	118.65088	109.35223	275.22812	246.19800	197.38835	205.10028	248.43256
135.00000	142.41637	198.44569	204.49313	184.44962	137.03209	122.54640	145.91931	133.95129	201.97554	25.04192	244.91077	309.13528	118.05813	109.10505	274.38608	244.47783	196.41138	205.51883	247.51236
136.00000	142.70518	196.94632	205.08899	183.98027	137.02588	122.71524	145.64021	133.55276	200.70491	25.32002	244.59503	309.91589	117.76550	109.31742	273.17850	242.87178	195.17163	205.95485	246.74385
137.00000	142.49620	195.56783	205.56340	183.26790	137.14389	123.07041	145.10561	133.02470	199.67448	25.77427	243.95990	311.07886	117.71851	109.97046	271.72168	241.55647	193.73712	206.32193	246.15187
138.00000	141.65041	194.61746	205.85378	182.21614	137.33354	123.55466	144.35721	132.47337	199.17152	26.38743	243.17812	312.36591	117.84834	110.97957	270.27045	240.84276	192.15109	206.34718	245.77907
139.00000	140.47337	194.07478	205.94423	180.99466	137.47713	123.94712	143.47305	132.03972	199.05177	26.95699	242.56631	313.40585	117.98524	111.93120	269.07483	240.55385	190.49713	205.87527	245.50754
140.00000	139.16167	193.84544	205.77577	179.73463	137.52510	124.10735	142.45033	131.76982	199.14870	27.33879	242.22227	314.05286	118.06125	112.59103	268.17310	240.48482	188.80382	204.84280	245.26292
141.00000	137.86391	193.84018	205.26564	178.54684	137.45151	123.92082	141.27515	131.68375	199.31548	27.40917	242.17140	314.21948	118.03442	112.78178	267.54510	240.45242	187.09750	203.20218	244.98808
142.00000	136.82953	193.93062	204.12050	177.65955	137.24265	123.14274	139.92598	131.80356	199.27890	26.89433	242.34749	313.75620	117.82787	112.14694	267.06500	240.12373	185.49120	200.80603	244.56828
143.00000	136.07671	193.98784	202.46698	177.07759	137.01982	121.99324	138.56682	131.99509	198.94698	25.97591	242.44743	313.00562	117.48626	110.96336	266.47354	239.46649	184.11316	198.06429	243.97914
144.00000	135.57158	194.00388	200.42384	176.77261	136.85136	120.64382	137.32039	132.19777	198.32307	24.81260	242.33093	312.15936	117.02757	109.43124	265.69067	238.56621	183.06432	195.21548	243.20509
145.00000	135.27156	193.99525	198.13116	176.70851	136.78738	119.26591	136.30287	132.37013	197.42914	23.57108	241.90640	311.37234	116.46179	107.74110	264.69559	237.54153	182.44270	192.47325	242.22858
146.00000	135.12265	193.99969	195.95518	176.83446	136.87285	118.22845	135.76192	132.46060	196.28732	22.62773	241.06465	310.86243	115.77673	106.25726	263.58466	236.67572	182.51193	190.29022	240.97391
147.00000	135.00653	193.97873	194.21832	176.97830	136.97588	117.62031	135.55449	132.48572	195.06680	22.12267	240.04988	310.52655	115.03911	105.14621	262.60785	236.08774	183.03023	188.71257	239.56371
148.00000	134.89755	193.84445	193.05980	177.06319	136.99767	117.43524	135.57156	132.44220	193.82744	22.07734	238.97765	310.23538	114.28707	104.44338	261.87073	235.76158	183.86093	187.75412	238.06953
149.00000	134.78622	193.46881	192.57886	177.01457	136.83466	117.62957	135.68976	132.31226	192.61755	22.47247	237.93678	309.82498	113.56448	104.15298	261.43274	235.62726	184.86044	187.42154	236.57109
150.00000	134.66284	192.51184	192.86818	176.65752	136.30754	118.05812	135.68359	132.00121	191.53325	23.19438	236.99033	308.92374	112.98169	104.25177	261.23898	235.43504	185.75691	187.77406	235.24191
151.00000	134.49500	191.03984	193.45116	175.99352	135.53851	118.43468	135.48381	131.50357	190.61159	23.90840	236.06526	307.53055	112.56829	104.48396	260.96368	234.96834	186.38811	188.47968	234.12993
152.00000	134.23427	189.14931	194.07829	175.01503	134.63106	118.65164	135.11462	130.81696	189.89305	24.47162	235.11320	305.70679	112.34337	104.75658	260.42197	234.15791	186.69975	189.40982	233.24001
153.00000	133.80835	187.00169	194.51277	173.71915	133.71204	118.63712	134.64038	129.95088	189.43372	24.77139	234.10045	303.56787	112.32949	105.00982	259.44699	232.97916	186.65181	190.46034	232.56177
154.00000	133.06401	185.08424	194.44579	172.18367	133.01848	118.37546	134.25031	128.99370	189.34532	24.72312	233.06474	301.47476	112.57143	105.23351	257.91589	231.54704	186.20618	191.48430	232.03951
155.00000	132.07253	183.77544	194.01007	170.70041	132.57922	118.04016	134.05971	128.12601	189.51324	24.52039	232.12968	299.77374	112.98135	105.49014	256.19785	230.18813	185.54619	192.37459	231.54468
156.00000	130.90993	183.24799	193.34106	169.46547	132.35233	117.71266	134.09288	127.45425	189.87630	24.28037	231.37769	298.62344	113.53236	105.82309	254.55420	229.07750	184.74541	193.06747	231.03941
157.00000	129.69408	183.64069	192.61501	168.71471	132.24829	117.45151	134.34135	127.09193	190.37462	24.12373	230.88782	298.16071	114.21467	106.27297	253.28865	228.38658	183.86014	193.47585	230.51308
158.00000	128.72163	184.87509	192.15988	168.79088	132.01653	117.25005	134.68347	127.15757	190.91585	24.20593	230.66962	298.41043	115.02599	106.84244	252.83853	228.27388	182.96249	193.42984	230.00920
159.00000	128.14561	186.26823	192.06818	169.47635	131.50674	117.00788	134.93707	127.47690	191.43265	24.48831	230.49275	298.92380	115.89536	107.41186	253.04625	228.49055	182.11768	192.99748	229.56262
160.00000	128.03169	187.40953	192.33810	170.59625	130.67946	116.66382	135.01959	127.93718	191.91582	24.92678	230.20381	299.44821	116.77135	107.88663	253.76486	228.87794	181.37010	192.21187	229.17459
161.00000	128.43758	187.84845	192.93341	171.92775	129.53868	116.16902	134.86493	128.41600	192.37602	25.46498	229.63821	299.72952	117.57655	108.14056	254.81650	229.26721	180.78868	191.10802	228.82484
162.00000	129.31053	187.12880	193.68472	173.06273	128.28148	115.58418	134.48964	128.75632	192.86922	25.98980	228.70410	299.53619	118.14087	107.99565	255.89813	229.45900	180.51233	189.84860	228.45235
163.00000	130.35132	185.67270	194.38063	173.84698	127.21014	115.11581	134.07611	128.96346	193.44078	26.42033	227.68213	299.06671	118.41562	107.53391	256.85468	229.49440	180.54446	188.71214	228.06587
164.00000	131.41357	183.86185	194.94308	174.30006	126.50159	114.92804	133.74231	129.08623	194.12183	26.71921	226.83592	298.51978	118.37605	106.83664	257.69565	229.47549	180.90610	187.89011	227.74452
165.00000	132.37253	182.23891	195.33034	174.54608	126.35674	115.24360	133.62840	129.21133	194.96176	26.84217	226.55969	298.18115	117.99480	106.02710	258.51102	229.58951	181.65297	187.64996	227.68335
166.00000	133.16734	181.73981	195.62074	175.00360	126.90733	116.28111	133.88824	129.49287	196.04021	26.75367	227.43002	298.48740	117.33986	105.39201	259.53574	230.20599	182.83385	188.35410	228.35664
167.00000	133.89938	182.54994	195.97577	175.94279	127.87087	117.79181	134.44232	129.94803	197.33322	26.52542	229.31686	299.42422	116.62564	105.10677	260.83777	231.39816	184.30128	189.85770	229.89522
168.00000	134.64473	184.65726	196.48784	177.44875	129.06175	119.56271	135.22591	130.54327	198.82819	26.20424	232.04971	300.89978	115.97751	105.25469	262.39310	233.16302	185.97073	192.04808	232.34163
169.00000	135.48143	187.96487	197.24863	179.52454	130.26974	121.28694	136.16006	131.19620	200.50375	25.85250	235.35608	302.73984	115.53478	105.92166	264.10266	235.45230	187.74118	194.77908	235.69234
170.00000	136.41792	191.80264	198.25154	181.75858	131.21877	122.43164	137.07663	131.69467	202.20285	25.60444	238.51459	304.46265	115.40862	107.03427	265.63501	237.90601	189.38435	197.59181	239.44498
171.00000	137.32352	195.29123	199.30463	183.58002	131.86238	122.83683	137.84178	131.91957	203.69498	25.54293	240.95758	305.70541	115.49168	108.27144	266.73953	240.05338	190.72008	199.99840	242.79883
172.00000	138.07236	197.93434	200.25772	184.62828	132.21356	122.46333	138.37584	131.81860	204.79318	25.71699	242.38954	306.29617	115.68807	109.42271	267.27045	241.59375	191.61850	201.69144	245.22260
173.00000	138.46498	199.14734	200.89613	184.45503	132.29660	121.29018	138.55971	131.34013	205.19911	26.19122	242.45879	306.05890	115.86400	110.22214	267.03131	242.13034	191.87334	202.24556	246.01775
174.00000	138.27211	198.56508	200.96707	182.85481	132.20099	119.59293	138.26955	130.55368	204.59785	26.95330	241.08604	305.06366	115.82128	110.39098	265.93246	241.38124	191.31500	201.31438	244.68979
175.00000	137.57947	196.74983	200.53239	180.41095	132.02484	117.84881	137.58183	129.66554	203.18385	27.83824	238.85747	303.74258	115.52612	110.02367	264.25446	239.74080	190.16278	199.27971	241.92224
176.00000	136.46890	194.07741	199.66322	177.54486	131.78877	116.32884	136.54037	128.79732	201.11725	28.72959	236.12494	302.35309	114.99649	109.22079	262.15564	237.49997	188.57370	196.41096	238.24641
177.00000	135.04506	190.95036	198.46046	174.78275	131.47635	115.34159	135.18329	128.08792	198.60251	29.47171	233.26115	301.17029	114.28846	108.11981	259.79034	235.01837	186.74463	193.02594	234.34796
178.00000	133.57164	187.98788	197.22400	172.81760	131.06157	115.11427	133.68822	127.67709	196.10124	29.87831	230.78394	300.43607	113.60526	107.03490	257.46158	232.88234	185.06747	189.76674	231.29285
179.00000	132.27469	185.52078	196.23805	171.78166	130.59090	115.47125	132.29388	127.55123	193.95256	29.95749	228.92474	300.08932	113.12807	106.19778	255.43253	231.35321	183.79660	187.08882	229.47757
180.00000	131.27425	183.68835	195.67737	171.67326	130.12436	116.28374	131.16615	127.70403	192.31245	29.73819	227.81874	300.06604	112.96069	105.71869	253.88834	230.51314	183.06400	185.23381	229.02113
181.00000	130.71869	182.66882	195.78658	172.49023	129.77882	117.42269	130.55096	128.16150	191.34157	29.25995	227.71443	300.31720	113.22967	105.71774	253.12642	230.42093	183.03918	184.51585	230.04738
182.00000	130.66885	182.50754	196.71719	173.96066	129.72784	118.64654	130.67261	128.90829	191.00113	28.67012	228.77005	300.77966	113.92728	106.17448	253.36905	230.84314	183.71962	185.01305	232.25150
183.00000	130.95665	182.95259	198.24321	175.66745	129.97568	119.76330	131.40343	129.83241	191.00330	28.12028	230.69078	301.40228	114.81831	106.86712	254.34340	231.36652	184.79984	186.28540	234.98192
184.00000	131.46188	183.87048	200.19293	177.39980	130.48244	120.67178	132.63228	130.86017	191.19258	27.68586	233.27016	302.18750	115.72198	107.65219	255.80302	231.75320	186.07602	188.04601	237.89835
185.00000	132.03165	185.14925	202.34299	178.94691	131.15039	121.23446	134.22017	131.89207	191.44800	27.44251	236.23958	303.16168	116.38128	108.36225	257.36865	231.74182	187.29706	189.97417	240.67207
186.00000	132.40501	186.52383	204.25795	180.09605	131.69489	121.33222	135.83072	132.75270	191.69881	27.40368	238.97453	304.25070	116.48817	108.80312	258.33908	231.16693	188.10925	191.60298	242.94691
187.00000	132.44765	187.72089	205.65366	180.81657	131.90691	121.02559	137.19128	133.35141	191.95638	27.48551	240.99159	305.26773	116.04045	108.94419	258.37653	230.16943	188.38258	192.72391	244.60573
188.00000	132.09575	188.55577	206.36043	181.07823	131.67841	120.35084	138.15579	133.63469	192.24030	27.63348	241.99103	306.04614	115.08415	108.78280	257.34259	228.86081	188.04585	193.25270	245.53835
189.00000	131.27365	188.75081	206.12086	180.78497	130.89433	119.32442	138.54300	133.51480	192.55775	27.79309	241.54565	306.31149	113.69617	108.30088	255.10156	227.35400	186.96585	193.08281	245.47063
190.00000	130.07828	188.08417	204.84579	179.93210	129.65935	118.06966	138.29631	132.97603	192.82922	27.91145	239.54454	305.81140	112.17303	107.55476	251.99387	225.80634	185.16199	192.30232	244.17139
191.00000	128.77271	186.71936	202.84940	178.72211	128.28886	116.76184	137.61096	132.14165	192.94527	27.98346	236.55196	304.68457	110.80344	106.66662	248.68794	224.29112	182.92067	191.21220	241.87508
192.00000	127.53647	184.79243	200.33322	177.29004	126.99445	115.49740	136.60434	131.07196	192.81744	28.01601	232.96671	303.08194	109.73692	105.69716	245.58978	222.81374	180.43094	189.99202	238.75723
193.00000	126.59389	182.46120	197.49391	175.78706	126.02880	114.37397	135.37105	129.79070	192.31322	28.01945	229.25197	301.22449	109.12479	104.69152	243.14401	221.34805	177.91579	188.82529	235.02014
194.00000	126.12486	180.08557	194.65517	174.41537	125.57758	113.44374	134.05180	128.33847	191.39133	28.01142	226.03838	299.54703	108.95003	103.68578	241.60066	219.84145	175.69405	187.88158	231.19217
195.00000	126.03270	177.95604	192.03957	173.24222	125.52591	112.65721	132.75951	126.79506	190.22557	28.00198	223.55219	298.29398	108.98392	102.68996	240.68861	218.29585	173.89078	187.14938	227.74016
196.00000	126.21366	176.22627	189.76892	172.27701	125.76312	111.98710	131.55927	125.22131	188.95976	27.99337	221.86057	297.55249	109.07506	101.70778	240.18454	216.74536	172.55603	186.58363	224.92741
197.00000	126.53537	175.08237	188.02670	171.52679	126.16479	111.44279	130.55304	123.72423	187.79208	27.98692	221.05342	297.38150	109.06837	100.75500	239.85648	215.27968	171.76483	186.11511	223.08694
198.00000	126.80455	174.58562	186.99664	170.97243	126.56985	111.10691	129.88766	122.51481	186.98978	27.98752	221.01802	297.60355	108.87052	99.88779	239.48642	214.07437	171.47682	185.63097	222.38194
199.00000	126.96704	174.52740	186.63503	170.59750	126.93515	111.05408	129.59779	121.70565	186.61430	27.99908	221.43944	297.92285	108.56575	99.16036	239.09665	213.20410	171.51157	185.10188	222.52563
200.00000	127.05785	174.77039	186.94490	170.44777	127.29223	111.36296	129.71510	121.37261	186.67790	28.02214	222.17336	298.19849	108.24957	98.62652	238.81030	212.71298	171.79494	184.56380	223.35515
201.00000	127.19350	175.18384	188.02086	170.66953	127.73511	112.17439	130.31773	121.64187	187.21097	28.05069	223.15031	298.35556	108.06056	98.38622	238.88914	212.68057	172.32518	184.13481	224.79390
202.00000	127.61213	175.59485	189.83856	171.46678	128.41608	113.52884	131.39511	122.52198	188.14240	28.05331	224.35110	298.53424	108.14146	98.51921	239.70564	213.11517	173.16560	184.07040	226.75363
203.00000	128.39691	175.93378	192.09460	172.80302	129.35229	115.19142	132.75912	123.78330	189.29863	27.99984	225.77496	298.98831	108.45451	98.93961	241.28995	213.88701	174.32817	184.48679	229.11382
204.00000	129.55588	176.21185	194.57912	174.62572	130.52391	116.96844	134.29256	125.28733	190.60234	27.87054	227.47046	299.92609	108.93803	99.57767	243.63245	214.95451	175.83923	185.44591	231.87154
205.00000	131.06255	176.50465	197.03929	176.86757	131.89363	118.59964	135.88101	126.91870	192.01971	27.64417	229.57240	301.65695	109.50477	100.35632	246.76660	216.36406	177.76134	187.03662	235.12465
206.00000	132.69633	177.02370	199.10771	179.27284	133.33804	119.73801	137.38275	128.57025	193.55899	27.34774	232.26241	304.41354	110.01520	101.14324	250.58379	218.25415	180.06679	189.18126	238.97357
207.00000	134.19450	177.90146	200.66719	181.55655	134.74045	120.34367	138.74257	130.21393	195.22545	27.06451	235.48344	307.92447	110.41933	101.86535	254.77580	220.64287	182.55827	191.57117	243.27477
208.00000	135.41145	179.21082	201.69283	183.55933	136.04773	120.45480	139.93581	131.85362	197.02716	26.86141	239.16557	311.95862	110.72274	102.51320	259.16614	223.54825	185.09764	194.01152	247.90205
209.00000	136.19608	181.03413	202.16199	185.09772	137.20592	120.13679	140.91122	133.48326	198.96461	26.82909	243.18736	316.22595	110.95595	103.10782	263.55569	226.99617	187.51564	196.29483	252.66605
210.00000	136.49402	183.27281	202.19217	186.01001	138.14732	119.61174	141.57317	134.99559	200.91243	27.04627	247.07896	320.15311	111.19087	103.72363	267.54437	230.74872	189.56662	198.19513	257.08365
211.00000	136.48630	185.57121	202.02274	186.37651	138.84172	119.09942	141.89540	136.22913	202.64455	27.44065	250.30251	323.33011	111.45646	104.39103	270.81860	234.30533	191.16908	199.70427	260.74072
212.00000	136.27538	187.65416	201.74344	186.20503	139.21909	118.66518	141.82475	137.01857	203.94646	27.93811	252.43919	325.47940	111.73714	105.08533	273.10519	237.25526	192.25822	200.81970	263.31973
