file,Intensity_G+_avg,Intensity_G+_std,Shift_G+_avg,Shift_G+_std,FWHM_G+_avg,FWHM_G+_std,Intensity_G-_avg,Intensity_G-_std,Shift_G-_avg,Shift_G-_std,FWHM_G-_avg,FWHM_G-_stdIntensity_D_avg,Intensity_D_std,Shift_D_avg,Shift_D_std,FWHM_D_avg,FWHM_D_std,Intensity_2D_avg,Intensity_2D_std,Shift_2D_avg,Shift_2D_std,FWHM_2D_avg,FWHM_2D_std,IntensityRatio_D/G_avg,IntensityRatio_D/G_std,IntensityRatio_2D/G_avg,IntensityRatio_2D/G_std,Intensity_RBM_avg,Intensity_RBM_std,Shift_RBM_avg,Shift_RBM_std
"6,5-SWCNT.txt",0.9532527282737708,0.010584706648423222,1578.1507186776948,3.8590947265412465,32.93236418171289,3.1063939112760175,0.20652194120275202,0.008630865207986033,1528.2870593745035,4.668159938690228,29.790100523804206,,0.011346948003972245,1298.935400981934,3.101331902882256,48.331317223533155,6.834261930521066,0.17290616624496066,0.011990442495267383,2576.4679161054755,5.677336577542209,93.67966765007873,7.963001238509153,0.05103188116882248,0.011850621931282872,0.1813340835246992,0.011609893773957559,"[0.038012816363924985, 0.045234724405551714, 0.053592649327779227]","[0.003472967086201306, 0.005482622214512336, 0.010686244609671491]","[213.0, 251.83333333333334, 297.8666666666667]","[0.0, 0.5527707983925666, 18.010614154498512]"
CuMINT.txt,0.9509268238653814,0.013460787980257134,1583.0110770574277,3.0082444523808207,28.15548082352019,2.563483306324112,0.196088371619119,0.016254108921537506,1533.9525985904734,3.0588368572153164,28.122029456965226,,0.011760812998378889,1300.1181563655978,1.811333893370358,52.44191243909678,6.86454150340026,0.15526283972267038,0.012595605241274418,2583.5618374679993,3.7135466901856735,85.59335640319343,7.3184029940424224,0.07167105448817317,0.013310617979391018,0.16330034460700976,0.013279738002841933,"[0.05480232706890638, 0.04939973294651406, 0.0602347333759116]","[0.0037255101547093604, 0.006043871769852443, 0.01145488014995882]","[213.5, 253.88888888888889, 303.68518518518516]","[1.118033988749895, 3.331480966792211, 20.13916772901895]"
